Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-09-16,S001,P0001, electronics ,East,499,122.0,153,128.02,29.46,10,Rainy,1,27.74,Autumn
2023-10-23,S005,P0003,Clothing,West,338,179.0,50,178.33,27.62,15,Snowy,0,32.12,Winter
2022-04-25,S005,P0005,Furniture,West,-150,126.0,66,119.08,88.11,15,Snowy,1,86.9,Spring
2022-11-02,S004,P0017,Groceries ,South,201,21.0,110,25.09,59.93,5,Snowy,0,62.0,Summer
2022-11-15,S002,P0010,Furniture,West,249,80.0,34,75.91,91.49,15,Sunny,1,94.41,Spring
2022-10-27,S002,P0015,Groceries ,West,267,3.0,148,17.58,42.8,10,Cloudy,0,44.42,Winter
2023-06-22,S001,P0009,TOYS,East,172,73.0,38,63.72,58.62,5,Sunny,0,54.14,Summer
2023-07-13,S002,P0008, electronics ,East,269,52.0,156,62.53,77.93,15,Cloudy,1,81.91,Summer
2022-11-16,S004,P0008,Groceries ,East,93,60.0,176,54.38,41.0,0,Sunny,0,36.61,Winter
2022-07-14,S005,P0017,Groceries ,North,351,278.0,90,275.58,96.36,0,Snowy,1,93.53,Autumn
2023-10-29,S001,P0006,Groceries ,East,143,60.0,26,70.57,33.61,5,Rainy,1,37.19,Autumn
2023-04-05,S003,P0008, electronics ,West,112,1.0,59,14.55,18.6,0,Snowy,0,14.52,Winter
2022-05-19,S003,P0001,Furniture,South,268,131.0,144,134.66,83.51,5,Rainy,1,84.21,Autumn
2022-01-25,S002,P0017,Groceries ,East,221,31.0,119,21.82,13.16,5,Rainy,0,16.95,Summer
2022-03-16,S005,P0020,TOYS,West,453,44.0,135,41.66,37.87,15,Snowy,1,33.4,Summer
2022-04-28,S005,P0010,Furniture,North,115,,106,107.78,88.64,10,Cloudy,0,93.33,Spring
2023-03-26,S002,P0018, electronics ,North,127,74.0,75,79.86,31.22,15,Rainy,1,30.38,Winter
2023-09-16,S004,P0002,TOYS,West,218,106.0,175,96.15,91.49,20,Snowy,0,92.27,Winter
23/05/2022,S002,P0006, electronics ,East,322,158.0,61,150.45,85.21,5,Sunny,0,83.16,Autumn
14/03/2022,S004,P0008, electronics ,North,498,363.0,168,363.66,33.26,20,Cloudy,1,36.41,Winter
2022-11-05,S003,P0010,TOYS,East,162,91.0,61,110.76,84.94,0,Sunny,0,86.27,Summer
2023-02-01,S003,P0001,TOYS,East,418,35.0,164,42.72,40.51,0,Cloudy,0,41.02,Spring
21/02/2022,S004,P0010,Groceries ,South,327,120.0,87,128.37,50.51,10,Sunny,1,48.13,Winter
2023-08-04,S001,P0011,Furniture,East,306,258.0,189,277.19,,5,Rainy,1,62.01,Summer
2023-10-18,S003,P0020,TOYS,South,358,309.0,113,308.56,-99.99,5,Rainy,0,51.86,Spring
2023-05-18,S001,P0019, electronics ,West,289,172.0,67,166.68,10.19,10,Sunny,0,8.17,Winter
2023-01-06,S001,P0010,Furniture,West,111,28.0,125,26.64,99.7,15,Cloudy,0,103.29,Winter
2023-12-01,S005,P0015,Clothing,South,491,255.0,80,250.07,,10,Rainy,0,95.77,Winter
23/02/2022,S005,P0019,TOYS,West,167,31.0,74,22.02,37.99,15,Snowy,1,40.84,Spring
2023-01-30,S001,P0017,Groceries ,North,422,294.0,35,308.43,69.17,5,Sunny,0,73.56,Spring
2022-12-29,S003,P0003,TOYS,East,172,137.0,115,152.52,57.58,15,Rainy,1,58.45,Spring
2022-04-20,S004,P0010,Furniture,South,273,6.0,83,10.5,81.16,5,Rainy,0,84.39,Winter
2022-12-15,S001,P0003,Clothing,East,487,312.0,67,309.45,77.11,0,Rainy,1,77.72,Autumn
2023-03-04,S004,P0018,Clothing,North,110,87.0,151,89.69,54.25,0,Sunny,1,52.54,Winter
2023-01-06,S002,P0013, electronics ,South,189,132.0,81,134.29,,10,Rainy,0,74.83,Autumn
2022-08-17,S001,P0010, electronics ,East,487,459.0,87,469.12,84.93,10,Snowy,0,83.21,Summer
2023-05-17,S005,P0004,Clothing,South,240,73.0,122,73.38,39.12,0,Snowy,1,38.49,Spring
2023-02-27,S003,P0007, electronics ,South,347,33.0,89,42.61,23.56,10,Sunny,0,22.64,Summer
2022-04-20,S002,P0011,TOYS,West,159,,33,74.42,75.69,0,Snowy,1,79.51,Winter
2022-03-06,S002,P0006, electronics ,East,279,216.0,59,214.58,61.32,5,Rainy,0,59.76,Autumn
31/03/2022,S005,P0020,Furniture,South,273,48.0,152,52.61,99.99,15,Sunny,0,101.82,Spring
2022-02-08,S001,P0003,Clothing,North,389,376.0,198,372.97,18.33,0,Rainy,1,20.7,Summer
18/10/2023,S004,P0008,TOYS,East,187,23.0,68,28.19,35.91,0,Snowy,0,40.22,Summer
19/08/2023,S001,P0011,Furniture,East,120,35.0,182,45.13,95.66,10,Rainy,1,92.22,Spring
2023-03-05,S001,P0007,TOYS,South,292,212.0,175,222.88,37.93,5,Snowy,0,34.97,Winter
2023-03-09,S003,P0002,Clothing,South,344,132.0,36,123.48,68.21,0,Snowy,1,69.55,Autumn
2022-11-16,S002,P0008, electronics ,East,402,37.0,90,53.97,39.46,10,Snowy,0,35.01,Spring
2023-10-28,S003,P0017,Groceries ,West,-150,145.0,143,141.35,26.29,15,Snowy,0,22.37,Autumn
2022-12-09,S003,P0012,Clothing,East,469,62.0,169,52.15,83.58,10,Cloudy,1,84.47,Summer
2022-10-12,S002,P0001,Furniture,North,315,81.0,122,79.17,39.26,0,Snowy,1,35.53,Summer
2022-01-19,S003,P0007,Furniture,North,312,307.0,167,318.89,85.7,10,Sunny,0,88.25,Autumn
2022-03-03,S001,P0009, electronics ,East,89,8.0,91,20.71,45.12,10,Sunny,0,42.55,Autumn
2022-02-07,S004,P0008,TOYS,West,310,14.0,56,29.19,42.81,5,Snowy,1,47.11,Spring
2022-01-03,S004,P0008, electronics ,East,217,209.0,35,215.04,63.1,10,Rainy,1,65.17,Winter
26/02/2022,S005,P0013,Furniture,East,85,54.0,142,48.81,80.66,20,Snowy,0,76.57,Spring
2023-02-01,S005,P0013,Furniture,West,246,191.0,182,203.37,24.78,5,Cloudy,0,28.73,Autumn
2023-10-17,S004,P0017,Clothing,South,455,115.0,170,111.08,92.61,20,Rainy,0,90.04,Autumn
2022-04-23,S003,P0009,Clothing,North,325,125.0,144,143.23,63.95,0,Sunny,1,63.57,Winter
2023-03-04,S004,P0016,Furniture,North,439,310.0,91,329.48,91.92,15,Rainy,1,95.54,Summer
2022-12-27,S002,P0015,Clothing,South,219,84.0,137,89.99,23.15,20,Rainy,0,23.97,Summer
2023-07-28,S002,P0008,Clothing,North,361,319.0,31,317.6,94.93,0,Cloudy,1,90.45,Winter
2023-02-26,S001,P0005,Groceries ,North,221,112.0,35,131.91,96.65,15,Snowy,1,93.67,Spring
08/10/2023,S001,P0015,TOYS,North,482,95.0,64,87.76,98.67,15,Cloudy,1,98.3,Winter
2022-01-20,S005,P0011,Furniture,West,73,5.0,192,18.86,67.08,15,Rainy,0,67.47,Spring
2022-01-09,S002,P0001,Groceries ,South,361,155.0,102,149.74,78.43,15,Cloudy,1,82.14,Winter
2023-04-03,S005,P0007,Furniture,West,428,24.0,193,17.54,63.26,15,Sunny,0,67.29,Spring
2022-05-29,S005,P0007,Furniture,East,369,331.0,104,348.73,19.4,0,Rainy,0,22.43,Autumn
2022-02-10,S003,P0018, electronics ,South,288,7.0,183,14.2,38.19,20,Rainy,1,36.76,Spring
2023-01-01,S004,P0010,Groceries ,East,-150,167.0,170,181.5,71.85,10,Cloudy,0,70.52,Winter
2022-08-18,S004,P0006,Groceries ,North,348,183.0,184,179.38,57.51,15,Cloudy,0,57.99,Autumn
04/08/2023,S003,P0003,TOYS,South,365,223.0,38,229.82,26.93,20,Rainy,1,26.87,Spring
2023-07-14,S005,P0009,Furniture,South,279,149.0,109,139.69,28.15,5,Sunny,0,25.79,Summer
2022-05-21,S001,P0019,TOYS,North,266,40.0,103,36.3,66.33,15,Snowy,0,65.59,Autumn
2023-05-18,S001,P0013,TOYS,West,183,23.0,65,41.55,26.16,10,Rainy,1,23.01,Spring
2023-10-22,S002,P0018, electronics ,North,231,86.0,67,101.54,94.65,10,Sunny,0,97.14,Autumn
2023-10-24,S001,P0004,Furniture,South,478,192.0,146,182.22,-99.99,20,Cloudy,1,95.63,Summer
2022-08-18,S005,P0001,Clothing,West,368,180.0,121,184.49,19.38,15,Snowy,1,20.53,Spring
2022-07-18,S002,P0014,TOYS,North,133,103.0,174,112.59,78.82,0,Rainy,1,82.74,Winter
2022-07-05,S005,P0012,Groceries ,West,401,272.0,193,271.69,85.47,10,Snowy,0,81.36,Autumn
2023-03-14,S001,P0018,Furniture,South,182,123.0,193,125.2,59.94,15,Sunny,0,58.14,Winter
2022-09-22,S005,P0008, electronics ,North,90,11.0,140,14.98,,5,Snowy,0,30.96,Summer
2022-10-23,S002,P0005,Groceries ,South,328,162.0,42,167.63,55.84,0,Cloudy,1,56.86,Winter
2022-04-12,S002,P0013,Clothing,East,374,,166,246.4,75.12,0,Rainy,0,79.6,Winter
2023-09-05,S005,P0015,Furniture,West,213,195.0,105,214.05,92.3,15,Cloudy,0,88.44,Autumn
2023-10-09,S004,P0013,Furniture,South,449,12.0,86,26.29,50.78,20,Snowy,0,45.8,Spring
2022-03-24,S003,P0002,Clothing,North,285,73.0,192,71.63,,20,Rainy,1,34.39,Autumn
2022-01-07,S003,P0004,Furniture,North,-150,8.0,198,12.47,42.9,10,Rainy,1,40.45,Winter
2023-01-15,S003,P0011, electronics ,North,335,239.0,189,250.11,49.85,15,Snowy,1,54.18,Summer
2022-01-08,S002,P0001,Groceries ,North,349,,198,348.41,90.22,20,Rainy,1,87.58,Summer
2022-06-25,S003,P0013,Clothing,West,75,36.0,95,46.11,16.75,15,Sunny,0,13.98,Summer
2023-06-30,S005,P0002,Clothing,South,250,140.0,160,145.06,86.19,5,Rainy,1,89.7,Summer
2023-10-07,S005,P0016, electronics ,South,63,,108,59.36,43.03,20,Cloudy,0,40.41,Spring
2023-06-21,S002,P0012,Furniture,West,278,25.0,41,29.38,39.39,15,Cloudy,0,41.56,Autumn
2023-11-06,S003,P0013,Clothing,South,286,269.0,134,261.7,46.63,20,Sunny,1,45.85,Summer
2023-03-29,S004,P0014,Groceries ,West,78,35.0,98,30.76,41.83,5,Sunny,1,39.0,Summer
2022-08-12,S004,P0014, electronics ,North,495,481.0,83,480.03,71.96,0,Cloudy,0,70.36,Winter
2022-02-20,S005,P0004,Clothing,South,257,65.0,112,76.84,30.41,0,Sunny,1,34.57,Summer
25/01/2022,S003,P0010,Groceries ,East,144,80.0,199,94.07,83.69,0,Snowy,0,81.65,Autumn
08/09/2022,S003,P0016,TOYS,East,193,52.0,58,51.98,95.5,20,Sunny,1,96.46,Winter
2022-02-25,S003,P0012,Clothing,East,480,25.0,145,18.37,39.61,20,Cloudy,0,42.73,Winter
2022-10-07,S005,P0020,TOYS,South,138,5.0,196,-0.22,72.3,20,Rainy,1,69.35,Spring
23/01/2022,S001,P0013,Furniture,East,192,32.0,117,41.82,39.38,0,Cloudy,0,36.51,Autumn
2022-06-23,S001,P0003,Clothing,West,442,302.0,123,314.42,41.07,20,Cloudy,0,45.29,Summer
2022-05-10,S005,P0011,TOYS,South,330,49.0,105,65.88,22.94,5,Rainy,0,21.93,Winter
2022-09-08,S003,P0017,Furniture,East,171,44.0,43,54.74,64.57,10,Snowy,1,69.0,Spring
2023-08-14,S004,P0001,Furniture,South,54,24.0,72,38.39,93.83,5,Rainy,1,97.83,Spring
2023-12-01,S005,P0017,Clothing,North,55,24.0,162,19.09,11.0,0,Sunny,0,11.41,Autumn
2022-02-13,S003,P0007, electronics ,South,281,67.0,159,72.93,16.96,5,Sunny,0,17.3,Spring
23/05/2023,S005,P0009,Furniture,South,184,18.0,80,18.71,68.82,15,Sunny,0,68.86,Summer
2022-02-17,S005,P0009,Furniture,South,478,298.0,154,298.76,38.16,5,Sunny,0,34.63,Summer
2023-02-08,S001,P0003,Clothing,West,241,237.0,117,243.16,79.93,0,Sunny,1,81.76,Summer
2023-11-24,S004,P0011,Furniture,South,133,118.0,149,130.84,25.06,15,Snowy,1,29.4,Summer
2022-05-11,S004,P0017,Clothing,West,496,436.0,191,436.23,98.4,5,Snowy,1,100.06,Summer
09/12/2023,S003,P0008, electronics ,South,340,317.0,164,328.35,47.2,5,Snowy,1,50.75,Spring
2023-05-07,S001,P0020,TOYS,East,289,194.0,56,186.0,40.81,20,Snowy,0,38.93,Winter
2023-06-19,S002,P0011,Furniture,East,250,44.0,107,43.16,38.77,10,Sunny,0,36.8,Winter
2022-03-13,S001,P0001,Clothing,North,327,95.0,141,101.11,87.0,15,Sunny,0,91.43,Summer
2023-01-22,S005,P0014,Furniture,West,265,,56,265.68,45.92,10,Sunny,1,41.31,Spring
2022-09-24,S003,P0003,Groceries ,East,297,248.0,70,253.56,56.29,15,Snowy,1,56.02,Summer
2022-02-14,S004,P0009,TOYS,South,56,,190,51.09,42.75,0,Sunny,0,41.95,Autumn
2023-03-11,S004,P0011,Furniture,South,346,247.0,192,248.61,42.25,10,Sunny,1,37.9,Winter
2022-09-27,S004,P0010,Groceries ,North,287,74.0,71,64.31,35.19,10,Snowy,1,38.99,Winter
2023-11-29,S005,P0017,Groceries ,East,403,276.0,96,288.11,23.85,15,Cloudy,1,23.49,Summer
2023-09-12,S004,P0007,Groceries ,North,153,121.0,199,119.36,19.67,10,Snowy,1,17.07,Spring
2023-09-14,S002,P0009,Clothing,North,148,14.0,150,6.26,61.89,10,Sunny,1,59.39,Winter
2022-03-26,S003,P0010,Clothing,North,317,141.0,119,137.1,35.46,5,Sunny,1,36.45,Spring
2022-10-01,S002,P0006, electronics ,North,400,125.0,48,135.63,89.47,10,Snowy,1,90.69,Summer
2023-11-15,S005,P0013, electronics ,East,448,268.0,47,266.84,61.66,10,Rainy,0,66.5,Spring
2023-04-02,S003,P0003,Groceries ,South,106,11.0,85,22.73,34.86,5,Snowy,1,37.13,Autumn
23/01/2022,S005,P0017,Furniture,North,454,200.0,163,199.18,51.45,5,Sunny,0,55.14,Summer
2023-04-26,S005,P0017, electronics ,East,128,112.0,99,118.68,36.94,5,Rainy,1,35.36,Autumn
21/07/2023,S004,P0010,Clothing,South,384,211.0,168,217.79,91.96,10,Snowy,1,88.48,Autumn
2022-03-08,S004,P0017,Furniture,East,-150,172.0,86,184.93,36.0,20,Cloudy,1,31.18,Summer
2022-12-29,S004,P0011,Furniture,East,341,61.0,139,61.64,15.58,5,Snowy,0,13.95,Spring
2023-01-01,S002,P0013,Groceries ,South,459,90.0,120,89.03,83.29,5,Sunny,1,85.76,Winter
2023-02-07,S005,P0013,Clothing,East,220,73.0,65,91.12,50.11,20,Rainy,0,46.24,Winter
2023-09-11,S001,P0013,TOYS,West,74,44.0,164,57.01,81.52,5,Snowy,1,76.62,Autumn
2022-12-17,S002,P0014,Clothing,North,256,195.0,135,213.44,84.71,10,Sunny,0,86.5,Spring
2022-03-31,S003,P0002,Groceries ,North,396,176.0,116,187.43,60.7,5,Sunny,0,58.3,Spring
2023-06-18,S004,P0013,Furniture,West,148,75.0,88,89.92,77.1,15,Rainy,1,77.8,Winter
2023-05-15,S004,P0009,Groceries ,West,106,20.0,76,36.41,81.79,15,Sunny,1,81.76,Autumn
2023-01-18,S001,P0001,TOYS,North,484,137.0,151,151.19,,0,Sunny,0,49.75,Spring
2022-05-16,S005,P0014, electronics ,North,477,175.0,30,188.86,55.32,15,Rainy,1,57.38,Spring
2023-01-14,S002,P0019,Furniture,West,55,30.0,51,38.84,86.91,10,Snowy,1,88.92,Spring
2023-08-29,S005,P0016,TOYS,South,193,53.0,20,53.92,35.9,0,Cloudy,1,32.2,Winter
2022-12-22,S003,P0020,Clothing,West,97,59.0,137,64.78,33.46,0,Sunny,0,32.25,Autumn
2023-10-04,S002,P0017,Clothing,West,185,7.0,138,-2.87,32.67,15,Rainy,1,33.53,Spring
2022-02-18,S004,P0019,TOYS,South,301,75.0,99,88.38,11.62,5,Rainy,1,13.18,Winter
2022-11-09,S004,P0006,TOYS,South,401,143.0,96,153.9,81.59,5,Snowy,0,79.69,Summer
2022-11-16,S005,P0015,Groceries ,East,423,412.0,100,423.78,68.92,0,Cloudy,0,64.52,Winter
2022-10-05,S004,P0005,Furniture,North,237,152.0,59,142.06,47.68,20,Rainy,0,52.19,Spring
2022-05-27,S002,P0004,TOYS,West,275,145.0,36,163.12,42.96,10,Snowy,1,47.72,Spring
28/02/2022,S004,P0001, electronics ,South,129,101.0,33,91.62,40.0,10,Snowy,1,39.64,Winter
2023-05-30,S005,P0017,Groceries ,East,208,140.0,80,143.13,80.16,0,Snowy,0,84.11,Spring
2022-11-08,S005,P0012,Furniture,North,359,220.0,103,219.2,20.03,10,Sunny,1,20.6,Spring
2022-10-29,S004,P0008,Groceries ,West,446,115.0,175,115.37,41.94,10,Sunny,1,44.67,Spring
2023-03-05,S002,P0008,Groceries ,South,268,253.0,154,268.49,88.57,20,Rainy,1,93.33,Autumn
2022-09-13,S003,P0002,TOYS,West,195,,149,113.59,52.77,0,Rainy,1,49.01,Spring
2023-12-19,S001,P0015, electronics ,West,293,48.0,176,51.31,87.49,0,Rainy,0,91.24,Winter
2022-12-18,S001,P0011,TOYS,South,172,18.0,59,8.35,75.52,5,Snowy,1,79.84,Winter
2022-02-01,S005,P0002,Clothing,North,280,128.0,88,135.39,-99.99,20,Rainy,1,92.87,Autumn
02/11/2023,S004,P0010,Furniture,South,55,52.0,31,61.18,63.23,0,Cloudy,0,64.42,Winter
2022-11-12,S004,P0010,TOYS,West,306,236.0,20,246.52,36.3,15,Rainy,0,37.3,Spring
2023-08-27,S002,P0006,Clothing,East,329,98.0,69,91.4,,0,Snowy,0,64.46,Autumn
2023-01-27,S005,P0004,Furniture,North,281,97.0,186,116.27,23.85,20,Snowy,1,25.99,Summer
2023-04-11,S004,P0011,Clothing,South,73,25.0,186,37.07,84.92,5,Cloudy,0,85.31,Autumn
2023-11-30,S002,P0007, electronics ,East,98,59.0,56,49.91,97.7,10,Rainy,1,94.34,Winter
2022-01-14,S004,P0013, electronics ,West,318,249.0,62,260.05,91.75,20,Snowy,0,89.27,Autumn
2022-06-14,S004,P0008, electronics ,East,393,12.0,134,23.07,54.84,0,Snowy,1,57.98,Winter
2022-05-14,S005,P0014,TOYS,South,341,202.0,43,211.25,79.59,20,Cloudy,0,79.5,Winter
2023-01-06,S004,P0012,Groceries ,South,289,61.0,81,60.67,67.58,20,Sunny,0,64.54,Autumn
2023-11-23,S005,P0006, electronics ,West,488,167.0,108,174.34,57.87,0,Snowy,0,61.71,Winter
2022-05-05,S002,P0005,Furniture,South,152,41.0,77,44.11,71.67,5,Sunny,0,76.08,Summer
2023-07-10,S005,P0006, electronics ,West,496,193.0,133,199.61,98.04,0,Snowy,1,101.44,Winter
2023-06-06,S003,P0010,Clothing,East,429,254.0,41,273.59,10.33,15,Cloudy,1,6.55,Winter
2022-04-04,S005,P0017,Clothing,East,252,144.0,147,150.48,62.4,20,Rainy,0,63.74,Spring
2023-04-19,S002,P0012,Groceries ,West,238,72.0,42,79.87,45.31,10,Cloudy,0,44.23,Summer
2023-11-11,S001,P0011, electronics ,East,316,297.0,102,308.28,17.0,15,Sunny,1,19.09,Spring
12/02/2023,S004,P0014,TOYS,North,454,,167,69.42,65.35,5,Sunny,1,61.36,Spring
2022-03-28,S001,P0008,Furniture,South,301,181.0,159,173.9,98.45,20,Rainy,1,96.95,Winter
2023-03-20,S001,P0010,Groceries ,East,157,42.0,92,51.96,77.63,15,Rainy,1,78.94,Spring
2023-10-14,S001,P0017,Clothing,West,457,46.0,68,62.49,32.38,10,Cloudy,1,34.69,Summer
2023-02-12,S005,P0012,TOYS,North,497,222.0,152,212.26,94.51,15,Cloudy,1,94.09,Summer
2023-01-11,S001,P0006,Groceries ,East,454,370.0,191,372.87,81.91,10,Rainy,0,85.76,Summer
2023-07-28,S002,P0015,Furniture,South,428,72.0,166,88.92,90.91,15,Rainy,0,88.16,Winter
2022-12-30,S003,P0020,Furniture,East,357,93.0,30,104.79,55.89,0,Snowy,0,54.57,Winter
2023-07-28,S005,P0008,Furniture,East,472,133.0,29,143.64,96.62,15,Snowy,0,93.22,Summer
2023-07-06,S001,P0002,Furniture,South,401,,92,354.7,68.76,10,Rainy,0,67.29,Winter
2023-05-26,S004,P0019,TOYS,West,89,28.0,170,35.19,84.91,15,Sunny,1,85.56,Winter
2022-09-19,S003,P0012,Groceries ,North,493,455.0,126,470.85,12.34,5,Snowy,0,11.51,Summer
2023-10-09,S002,P0015,TOYS,North,113,15.0,45,24.44,33.25,15,Rainy,1,31.06,Spring
2022-06-10,S002,P0003,TOYS,North,432,145.0,48,146.04,,20,Snowy,1,75.57,Autumn
2022-10-26,S003,P0008,Furniture,North,174,9.0,32,5.86,63.3,20,Rainy,1,65.17,Autumn
2022-08-22,S005,P0010, electronics ,East,234,154.0,184,163.09,59.83,20,Cloudy,0,56.48,Spring
2022-01-15,S005,P0012,Furniture,North,-150,21.0,105,11.37,35.15,0,Cloudy,0,38.63,Spring
2022-07-08,S003,P0017,Furniture,West,129,89.0,59,90.87,11.08,0,Snowy,1,6.62,Winter
2023-06-11,S001,P0008,Clothing,East,279,258.0,175,253.41,47.55,15,Rainy,0,47.14,Summer
2023-02-05,S002,P0001, electronics ,West,315,92.0,42,83.75,,15,Cloudy,1,34.76,Summer
2023-01-13,S003,P0010,Furniture,East,500,36.0,89,40.94,67.69,20,Snowy,0,70.06,Spring
2023-01-05,S005,P0008,TOYS,East,183,5.0,168,3.88,53.46,0,Rainy,0,55.42,Autumn
06/11/2022,S004,P0008,Furniture,North,392,301.0,112,295.31,75.15,5,Cloudy,0,78.03,Summer
2022-01-13,S004,P0019,Furniture,South,283,114.0,21,132.77,98.23,20,Rainy,1,93.38,Winter
2023-01-23,S003,P0018,Furniture,North,125,39.0,112,32.09,52.51,0,Snowy,0,48.61,Winter
2023-12-16,S003,P0004, electronics ,West,66,66.0,182,80.66,,15,Cloudy,1,41.58,Winter
2022-11-04,S004,P0009,Furniture,West,374,360.0,25,361.71,83.36,10,Sunny,1,85.84,Autumn
2022-12-11,S005,P0010,Furniture,East,313,222.0,179,219.0,32.37,10,Snowy,0,28.1,Summer
2022-03-07,S002,P0007,TOYS,South,230,29.0,72,45.86,82.26,15,Rainy,0,83.57,Winter
2023-12-07,S005,P0011,Groceries ,North,181,,98,76.24,69.09,20,Sunny,0,66.27,Spring
2023-09-05,S005,P0006,Groceries ,West,160,146.0,115,148.68,78.83,5,Snowy,0,78.71,Summer
2023-01-26,S002,P0014,Furniture,South,186,101.0,38,103.76,41.13,20,Rainy,1,44.62,Winter
2023-12-03,S005,P0012,Clothing,East,475,162.0,40,161.71,12.72,15,Snowy,1,16.62,Spring
2022-06-30,S002,P0004, electronics ,East,94,18.0,151,26.05,42.82,15,Cloudy,0,41.31,Winter
2022-04-09,S005,P0008,TOYS,West,380,60.0,32,70.68,19.07,20,Sunny,0,17.56,Winter
2023-02-02,S005,P0020,Furniture,East,92,56.0,99,58.93,,0,Rainy,1,63.1,Summer
2023-06-21,S002,P0007,TOYS,East,164,107.0,143,111.5,13.97,10,Snowy,1,13.44,Autumn
2022-03-09,S001,P0018,Furniture,West,405,223.0,193,221.71,72.75,15,Rainy,0,74.45,Summer
2023-06-07,S005,P0002,Furniture,East,330,137.0,76,135.63,72.01,10,Rainy,0,75.72,Spring
2022-05-11,S004,P0010,Furniture,East,99,8.0,26,8.96,84.09,15,Sunny,1,86.7,Spring
2022-02-28,S002,P0002,TOYS,South,288,231.0,167,237.83,96.29,5,Sunny,1,95.7,Spring
2023-01-30,S002,P0017,Clothing,West,205,106.0,72,124.38,74.73,15,Sunny,0,73.38,Autumn
2023-03-04,S005,P0006,TOYS,West,150,24.0,199,36.69,16.14,10,Sunny,1,20.18,Summer
2023-10-06,S002,P0001,Clothing,East,68,68.0,199,60.09,33.88,5,Snowy,1,30.77,Summer
14/02/2022,S003,P0010, electronics ,North,349,262.0,71,275.49,45.83,10,Sunny,0,46.3,Spring
2023-06-01,S001,P0018,Furniture,West,247,37.0,103,31.76,42.3,20,Sunny,1,42.69,Autumn
05/04/2022,S002,P0001,TOYS,South,327,,69,113.77,14.44,20,Sunny,1,17.98,Summer
2023-04-19,S001,P0020,TOYS,West,335,166.0,115,184.4,79.96,0,Cloudy,0,80.72,Autumn
2022-01-11,S001,P0004,Furniture,West,373,344.0,67,362.44,35.38,20,Cloudy,1,37.69,Spring
10/02/2022,S004,P0011,Groceries ,North,116,3.0,110,-1.93,94.5,0,Cloudy,1,97.6,Summer
2022-12-28,S005,P0014,Clothing,North,169,27.0,121,37.45,96.27,15,Snowy,0,97.62,Winter
2022-12-15,S002,P0016,Groceries ,East,211,194.0,140,192.79,12.54,10,Rainy,0,14.37,Summer
2022-11-01,S003,P0001,Furniture,North,457,8.0,134,15.42,63.33,0,Sunny,0,67.66,Spring
2022-06-10,S004,P0005,Furniture,West,196,10.0,111,21.66,53.3,20,Sunny,1,51.58,Summer
2022-08-10,S004,P0003,Furniture,South,191,50.0,100,43.47,33.79,20,Snowy,0,32.47,Spring
2023-05-21,S003,P0015,Clothing,North,182,,170,51.66,54.2,10,Sunny,0,49.31,Summer
16/08/2023,S004,P0005,TOYS,East,226,1.0,104,3.49,86.88,20,Sunny,1,86.98,Spring
2022-03-18,S003,P0013,Groceries ,North,458,126.0,155,117.61,31.01,5,Sunny,0,28.09,Winter
2023-02-13,S001,P0003,Groceries ,North,437,147.0,196,138.26,61.58,5,Cloudy,0,65.56,Winter
2022-08-25,S001,P0018,Furniture,West,96,60.0,131,76.97,50.1,20,Snowy,1,53.28,Summer
2023-12-25,S005,P0019,TOYS,North,225,213.0,167,206.97,76.43,20,Cloudy,1,77.09,Winter
2023-02-22,S001,P0011,Groceries ,East,487,271.0,158,288.71,85.71,15,Cloudy,0,87.33,Spring
2023-03-28,S003,P0013, electronics ,East,387,360.0,163,375.78,97.56,5,Sunny,1,93.11,Winter
2022-04-21,S005,P0018,Clothing,South,433,58.0,171,57.5,85.19,15,Rainy,1,88.82,Winter
2023-10-09,S004,P0003, electronics ,North,84,4.0,56,1.95,51.07,15,Snowy,0,53.3,Autumn
2022-08-14,S004,P0018, electronics ,South,61,19.0,65,30.64,11.08,20,Snowy,0,11.8,Summer
2022-05-19,S005,P0018,TOYS,North,412,115.0,195,105.3,77.58,10,Rainy,0,77.84,Autumn
20/07/2022,S005,P0002,Clothing,East,245,69.0,99,67.71,59.47,20,Cloudy,1,57.41,Autumn
2023-07-31,S003,P0019,Furniture,South,484,375.0,55,390.33,22.85,10,Snowy,0,22.14,Summer
2022-10-29,S001,P0016,TOYS,West,411,89.0,23,80.36,,5,Rainy,0,70.94,Summer
2023-09-15,S005,P0003,Furniture,South,337,135.0,138,141.48,78.45,0,Sunny,1,73.97,Winter
2023-03-28,S003,P0004, electronics ,West,81,75.0,48,86.79,81.92,20,Rainy,0,83.91,Spring
2023-08-29,S005,P0015,Clothing,South,78,34.0,58,47.29,29.16,20,Rainy,1,28.69,Summer
03/06/2022,S004,P0009, electronics ,West,59,5.0,48,14.94,,15,Snowy,1,87.66,Spring
2023-04-04,S003,P0007,Furniture,South,202,64.0,194,71.1,19.66,10,Cloudy,0,22.82,Summer
2023-01-21,S002,P0002,TOYS,South,404,181.0,36,192.07,40.79,15,Sunny,1,38.13,Spring
2023-06-13,S005,P0017,TOYS,North,142,68.0,134,64.35,51.2,5,Rainy,1,49.16,Autumn
2023-05-21,S003,P0003, electronics ,West,118,64.0,102,64.39,20.3,15,Rainy,0,21.29,Summer
